PacketNumber,Timestamp,Temperature,Pressure,AltitudePressure,Humidity,GPSFix,Latitude,Longitude,AltitudeGPS,SpeedKnots,Angle,ax,ay,az,gx,gy,gz,mx,my,mz,Magheading,yaw,roll,pitch,flightStage,RSSI
875,412.4,26.6,945.6,593.0,40,1,50.48244,6.18080,519.7,0.070,128,0.8608,3.5802,9.2598,0.0753,-0.0266,0.0469,-8.0444,-21.9697,-32.9396,245,51,-21,-5,1,-52
876,412.9,26.3,945.2,596.8,40,1,50.48244,6.18080,519.7,0.070,128,1.4477,3.5091,9.5979,-0.0999,0.1135,0.0760,-8.9708,-21.5894,-34.4078,243,54,-21,-5,1,-54
877,413.3,28.2,947.9,573.3,40,1,50.48246,6.18077,519.7,0.160,128,1.2134,3.8634,9.9559,-0.0642,-0.1396,0.0778,-8.0136,-21.5740,-33.6942,246,54,-20,-5,1,-52
878,413.8,27.1,946.3,586.9,40,1,50.48246,6.18077,519.7,0.160,128,0.9022,3.7224,9.2939,0.1434,0.0469,0.0183,-8.9298,-20.4419,-35.1227,242,54,-18,-5,1,-54
879,414.2,26.3,945.1,598.1,40,1,50.48246,6.18077,519.7,0.160,128,0.4585,2.4534,9.9113,0.1668,0.6852,-0.6536,-6.9132,-18.1640,-36.2459,244,49,-11,-4,1,-55
880,414.6,26.9,946.0,589.8,40,1,50.48244,6.18079,519.7,0.050,128,-1.0489,1.7306,9.9289,0.0555,0.4907,0.2560,-12.1182,-14.6666,-38.1273,235,52,-7,2,1,-67
881,415.1,28.4,948.2,570.2,42,1,50.48244,6.18079,519.7,0.050,128,0.0136,0.5421,8.9981,-0.1142,-0.5742,0.7912,-17.6355,-2.1741,-40.8332,178,79,9,-5,1,-59
882,415.5,28.5,948.3,569.3,39,1,50.48243,6.18079,519.7,0.090,128,-0.3366,1.7957,10.4970,-0.0366,0.0860,-0.2787,-19.6925,-7.0208,-38.7355,196,75,-1,-6,1,-57
883,416.0,28.4,948.2,570.8,40,1,50.48243,6.18079,519.7,0.090,128,-2.2902,0.9331,12.6756,0.3249,-0.3125,0.7106,-22.3181,-5.5584,-37.3144,191,75,2,-4,1,-56
884,416.4,28.2,947.9,573.0,40,1,50.48246,6.18075,519.7,0.170,128,-0.1520,1.2708,9.3971,0.4576,0.6412,-0.0273,-26.2219,-1.6981,-37.8628,182,80,2,-4,1,-59
885,416.9,28.3,948.1,571.3,39,1,50.48246,6.18075,519.7,0.170,128,-2.3126,-0.3999,8.5180,0.5411,-0.7583,0.5026,-28.5892,-2.6480,-35.9090,184,69,4,1,1,-52
886,417.3,28.4,948.2,571.0,40,1,50.48247,6.18074,519.7,0.250,128,-2.5635,-0.2518,8.7516,0.4469,0.6845,0.0326,-29.4978,-0.6447,-36.2808,181,64,0,-8,1,-52
887,417.8,28.7,948.7,566.1,39,1,50.48247,6.18074,519.7,0.250,128,-1.2525,0.5824,7.6153,0.1079,0.1056,0.2629,-23.3848,-2.4382,-39.6116,184,57,1,-8,1,-55
888,418.2,28.6,948.5,568.1,40,1,50.48247,6.18074,519.7,0.250,128,-0.6667,1.0706,8.3548,-0.0163,-0.0859,-0.2251,-25.1063,0.5845,-40.2895,172,67,7,-8,1,-54
889,418.6,28.7,948.7,566.4,41,1,50.48249,6.18072,519.7,0.340,128,-1.8760,0.3110,7.8020,0.2579,-0.8549,0.1744,-23.2572,-3.1157,-39.3117,179,62,7,-11,1,-55
890,419.1,28.5,948.4,569.1,40,1,50.48249,6.18072,519.7,0.340,128,-0.8774,0.1321,8.3173,-0.2327,-0.6011,-0.0156,-26.6650,0.2743,-38.5267,173,71,6,-12,1,-54
891,419.5,28.8,948.7,566.0,37,1,50.48250,6.18071,519.7,3.770,5,-0.5520,0.7411,9.3185,-0.1192,0.0418,-0.4550,-25.6488,-0.4836,-38.3685,173,70,7,-21,1,-54
892,420.0,28.5,948.3,569.9,40,1,50.48250,6.18071,519.7,3.770,5,-1.0170,0.3477,10.2188,-0.3193,-0.0353,0.2254,-28.1495,2.2083,-39.0784,170,80,8,-22,1,-51
893,420.4,28.7,948.7,566.5,40,1,50.48252,6.18071,519.7,2.830,5,1.7968,1.2436,9.5591,-0.6157,-0.1967,-0.8673,-23.8143,0.1072,-40.5592,170,72,11,-34,1,-61
894,420.9,28.6,948.4,568.6,40,1,50.48252,6.18071,519.7,2.830,5,-0.8762,2.5493,10.9442,-0.2544,0.2421,-0.0493,-26.4990,-0.1465,-38.9509,172,77,9,-40,1,-58
895,421.3,28.8,948.8,565.5,40,1,50.48254,6.18070,519.7,2.570,5,0.2254,2.5079,9.8995,0.1679,-0.4224,-0.7293,-25.2224,-4.7394,-37.7349,173,68,15,-57,1,-61
896,421.7,28.7,948.5,567.5,40,1,50.48254,6.18070,519.7,2.570,5,-1.1199,2.3609,9.1823,0.1998,-0.8139,0.3222,-29.4299,-2.1295,-36.4778,186,89,-4,-64,1,-60
897,422.2,28.8,948.7,566.1,41,1,50.48254,6.18070,519.7,2.570,5,-1.2181,0.0480,9.3643,0.9422,-0.2905,0.0172,-23.5498,-1.2711,-40.6524,178,78,9,-83,1,-72
898,422.6,28.7,948.6,567.2,40,1,50.48256,6.18070,519.7,4.090,11,0.2893,1.6369,10.7705,-0.1289,-0.1792,0.9648,-23.0324,4.3754,-42.6018,212,172,-82,-64,1,-70
899,423.1,28.9,949.0,563.7,41,1,50.48256,6.18070,519.7,4.090,11,-1.3116,1.6369,6.5272,0.4089,0.1291,0.0031,-27.6032,5.4692,-39.8623,218,168,-84,-58,1,-74
900,423.5,29.0,949.1,562.6,38,1,50.48258,6.18069,519.7,2.880,11,-6.3109,2.0742,15.7803,-0.9644,-0.6795,-0.1681,-32.4549,4.9103,-35.3442,221,154,-74,-54,1,-71
901,424.0,29.0,949.1,562.3,40,1,50.48258,6.18069,519.7,2.880,11,-1.0347,3.0423,8.2750,0.0366,0.5865,-0.1754,-29.5268,1.3893,-36.8246,215,147,-54,-60,1,-70
902,424.4,28.8,948.7,565.8,40,1,50.48259,6.18070,519.7,2.490,11,-2.7114,0.0148,9.0520,0.2455,0.3414,0.4220,-27.5788,3.6006,-39.0689,194,138,-22,-53,1,-72
903,424.9,28.7,948.6,567.3,39,1,50.48259,6.18070,519.7,2.490,11,-2.1849,1.2921,12.1333,0.6058,-0.0560,0.1276,-29.4609,7.4925,-37.3929,186,138,-17,-41,1,-67
904,425.3,28.8,948.7,566.1,41,1,50.48261,6.18071,519.7,3.970,26,-2.8629,-0.4544,10.8984,0.3543,0.3673,0.3286,-31.6531,10.0969,-37.1711,169,134,-0,-26,1,-65
905,425.8,28.7,948.6,567.5,41,1,50.48261,6.18071,519.7,3.970,26,-2.4629,0.6653,9.1917,0.2799,0.6902,0.0264,-31.3956,13.6458,-37.2947,152,136,11,-11,1,-62
906,426.2,28.8,948.7,566.5,40,1,50.48261,6.18071,519.7,3.970,26,-2.4061,-0.3170,8.7433,0.3457,0.1357,0.1942,-31.4760,9.3434,-37.7407,151,123,15,1,1,-62
907,426.7,28.6,948.4,568.8,40,1,50.48262,6.18072,519.7,2.930,11,-3.5231,0.1475,7.5484,0.2626,0.2436,-0.1284,-33.2057,13.0321,-35.7380,148,121,13,1,1,-62
908,427.1,28.8,948.7,566.3,42,1,50.48262,6.18072,519.7,2.930,11,-3.9396,0.0598,9.6178,0.1288,0.1079,-0.3280,-31.1783,10.7012,-36.5230,147,109,19,-1,1,-63
909,427.5,28.5,948.3,569.4,40,1,50.48263,6.18071,519.7,2.340,11,-4.7052,-0.6618,9.4641,0.0721,-0.2808,0.2958,-35.5988,11.5794,-33.7076,146,106,21,3,1,-66
910,428.0,28.8,948.7,566.7,40,1,50.48263,6.18071,519.7,2.340,11,-4.2555,-1.8195,8.9441,0.1278,-0.2031,0.1272,-36.7434,17.2914,-32.3630,138,115,27,5,1,-72
911,428.4,28.8,948.7,566.4,40,1,50.48264,6.18070,519.7,0.110,11,-3.3444,-1.5789,8.5696,0.1682,0.2759,-0.2297,-38.7664,17.3479,-30.6051,136,108,33,9,1,-75
912,428.9,29.0,948.9,564.1,39,1,50.48264,6.18070,519.7,0.110,11,-4.0970,-1.9629,8.7492,0.0776,0.0494,-0.0574,-38.5258,17.1051,-29.8794,137,101,33,9,1,-76
913,429.3,28.8,948.7,566.5,40,1,50.48264,6.18069,519.7,0.040,11,-4.3325,-1.9723,8.6154,0.1027,-0.0141,0.0190,-38.8312,16.3548,-30.3191,137,94,34,8,1,-74
914,429.8,29.0,948.9,564.1,40,1,50.48264,6.18069,519.7,0.040,11,-4.2839,-2.1003,8.4980,0.0841,0.0082,0.0310,-38.3443,16.1864,-30.7282,136,90,35,9,1,-72
915,430.2,28.9,948.8,565.5,40,1,50.48264,6.18069,519.7,0.040,11,-4.2473,-2.3077,8.3454,0.1372,-0.0936,0.1187,-38.9835,17.3485,-30.1491,136,85,35,8,1,-63
916,430.6,28.8,948.7,566.6,42,1,50.48265,6.18069,519.7,0.030,11,-4.2839,-2.4119,7.6106,0.2628,-1.5282,-0.0308,-44.0317,18.6586,-20.8054,138,86,36,17,1,-65
917,431.1,28.9,948.9,564.7,40,1,50.48265,6.18069,519.7,0.030,11,-9.3068,0.2044,1.9881,0.1730,-0.8807,-1.3630,-50.6097,8.8477,8.9101,171,83,38,47,1,-68
918,431.5,29.2,949.3,561.1,41,1,50.48264,6.18068,519.7,0.060,11,-9.7683,1.5315,0.7075,0.0684,0.1954,-0.1655,-48.2540,-1.3980,19.5785,194,75,29,61,1,-67
919,432.0,29.0,949.0,563.3,40,1,50.48264,6.18068,519.7,0.060,11,-9.4299,1.2530,0.8049,0.0292,0.0948,0.0087,-47.8634,-1.1970,19.4468,196,72,28,63,1,-65
920,432.4,29.2,949.3,560.9,38,1,50.48265,6.18068,519.7,0.110,11,-8.9684,-0.0077,1.2780,0.0070,0.1751,0.0473,-48.5284,-0.2588,17.6080,191,65,23,61,1,-58
921,432.8,29.0,949.0,563.8,40,1,50.48265,6.18068,519.7,0.110,11,-7.9094,0.6523,1.5879,0.1300,-0.3152,0.2504,-49.7859,-0.2522,12.9539,187,55,15,58,1,-62
922,433.3,29.2,949.2,561.4,39,1,50.48265,6.18068,519.7,0.060,11,-9.1566,1.3301,0.4810,0.0571,-0.2936,-0.0645,-48.9180,-2.7455,18.2406,192,50,9,68,1,-64
923,433.7,29.1,949.1,563.0,40,1,50.48265,6.18068,519.7,0.060,11,-8.8264,2.1796,-0.2609,0.0198,-0.2751,-0.5568,-48.2386,-8.5743,21.0537,178,24,-17,72,1,-65
924,434.2,29.8,950.1,553.5,37,1,50.48265,6.18068,519.7,0.060,11,-9.1365,1.7791,-0.1329,0.1199,-0.0061,0.2720,-52.4732,-5.2642,18.9579,210,66,27,72,1,-66
925,434.6,29.5,949.7,557.6,40,1,50.48264,6.18068,519.7,0.120,11,-7.3770,0.4781,-2.7740,0.1073,0.7613,-0.0997,-59.2772,-2.0842,24.5183,211,80,40,72,1,-67
926,435.0,29.1,949.1,562.7,40,1,50.48264,6.18068,519.7,0.120,11,-9.9257,1.9462,-0.3254,0.1941,0.0775,0.0199,-61.4535,-6.1129,18.9839,212,68,29,71,1,-68
927,435.5,29.0,949.0,563.4,39,1,50.48265,6.18066,519.7,0.160,11,-9.3968,0.6961,1.2428,0.1013,0.5618,0.1302,-61.2211,-4.0942,25.6698,207,61,22,74,1,-72
928,435.9,29.0,948.9,564.6,39,1,50.48265,6.18066,519.7,0.160,11,-9.0371,1.7448,0.2943,-0.2244,0.4339,-0.2944,-62.5818,-5.3521,22.1588,189,40,3,72,1,-78
929,436.4,28.8,948.6,566.9,40,1,50.48266,6.18065,519.7,0.090,11,-9.5092,0.7980,1.1723,0.1468,-0.0827,0.1627,-64.5184,-4.0291,19.9118,188,39,2,74,1,-72
930,436.8,29.0,948.9,564.5,40,1,50.48266,6.18065,519.7,0.090,11,-9.5127,1.2720,0.5584,-0.0450,-1.0348,0.3106,-61.7509,-2.8450,24.1543,196,43,8,78,1,-71
931,437.2,29.0,949.0,563.6,40,1,50.48266,6.18065,519.7,0.090,11,-9.8878,0.1949,-0.7621,0.1009,-0.2152,0.1403,-63.3684,-0.4189,24.0266,204,47,17,80,1,-62
932,437.7,30.1,950.5,550.3,39,1,50.48266,6.18065,519.7,0.100,11,-9.8724,-0.3715,0.7709,0.0464,0.1366,0.1718,-63.2945,1.0202,21.3334,179,31,1,74,1,-66
933,438.1,29.8,950.1,553.6,39,1,50.48266,6.18065,519.7,0.100,11,-9.9079,-0.2364,0.8671,0.0662,0.0630,0.0735,-63.3972,2.9047,19.5363,184,37,8,72,1,-78
934,438.6,29.6,949.8,556.3,40,1,50.48266,6.18064,519.7,0.050,11,-9.8109,-0.0350,0.8801,0.0594,0.0031,-0.0226,-63.6157,3.8295,19.0278,188,39,12,74,1,-82
935,439.0,30.7,951.5,541.7,40,1,50.48266,6.18064,519.7,0.050,11,-9.2311,-0.5635,0.9341,0.0224,0.0668,0.0315,-63.5523,4.2675,18.4502,190,40,14,73,1,-78
936,439.4,28.0,947.6,576.2,39,1,50.48266,6.18064,519.7,0.890,11,-9.6819,-0.4426,1.0749,0.0440,0.0411,0.0752,-64.0946,4.3422,17.7385,190,38,13,74,1,-94
937,439.9,27.9,947.3,578.2,41,1,50.48266,6.18064,519.7,0.890,11,-9.2252,-0.2400,0.8824,0.0408,0.0765,0.0354,-63.7166,4.7893,18.2690,191,38,14,75,1,-73
938,440.3,29.0,948.9,564.4,39,1,50.48267,6.18063,519.7,0.910,11,-8.8217,0.6629,0.6277,0.0473,-0.0257,-0.1167,-63.7713,2.4684,19.5811,178,23,2,76,1,-75
939,440.7,28.0,947.4,577.5,40,1,50.48267,6.18063,519.7,0.910,11,-9.9517,0.1593,0.9716,0.0202,0.0880,-0.1996,-63.4974,0.0565,17.7832,176,16,-3,76,1,-72
940,441.2,27.9,947.4,577.8,40,1,50.48267,6.18063,519.7,0.910,11,-9.9931,0.8608,1.2791,0.0659,0.0201,-0.0100,-63.5810,-2.9691,17.9489,163,1,-16,76,1,-74
941,441.6,26.7,945.5,594.1,40,1,50.48267,6.18062,519.7,1.860,11,-9.0300,1.4794,0.9963,0.0773,-0.1452,0.0138,-62.8566,-3.9190,17.5165,161,358,-19,75,1,-70
942,442.0,27.4,946.5,585.5,40,1,50.48267,6.18062,519.7,1.860,11,-10.1635,1.4758,1.6606,0.1281,0.1770,0.1026,-63.4882,-3.3937,17.5538,167,0,-16,73,1,-70
943,442.5,26.5,945.2,597.0,40,1,50.48268,6.18061,519.7,1.460,11,-9.5423,1.8645,1.0479,0.1193,-0.1236,0.1458,-62.2484,-4.9494,17.9837,168,359,-16,75,1,-70
944,442.9,27.5,946.8,583.3,40,1,50.48268,6.18061,519.7,1.460,11,-9.2394,1.6512,0.9575,0.0201,-0.0089,0.0944,-63.0737,-4.5770,16.3244,165,356,-20,72,1,-70
945,443.4,27.7,947.0,580.8,40,1,50.48268,6.18061,519.7,0.070,11,-9.5979,1.1653,1.2310,0.0626,0.0179,0.0050,-62.9253,-4.2929,16.6186,163,354,-21,72,1,-72
946,443.8,28.0,947.4,577.7,41,1,50.48268,6.18061,519.7,0.070,11,-9.4642,1.8242,1.1054,0.0086,0.1539,-0.1416,-62.3534,-4.5419,16.4317,168,357,-17,72,1,-73
947,444.3,28.1,947.6,575.6,40,1,50.48268,6.18061,519.7,0.070,11,-10.5966,0.8312,-0.3290,-0.1141,0.0357,0.5348,-62.1557,-4.7888,19.8714,169,2,-14,77,1,-74
948,444.7,28.3,947.8,574.0,40,1,50.48268,6.18060,519.7,0.030,11,-9.4737,1.5670,0.7920,0.1077,-0.0138,0.1088,-61.6640,-4.0977,20.1208,155,347,-25,78,1,-71
949,445.1,28.3,947.9,573.6,39,1,50.48268,6.18060,519.7,0.030,11,-9.6121,1.2637,0.4493,0.0337,0.0186,-0.0058,-61.2494,-4.9301,20.7774,155,345,-26,77,1,-72
950,445.6,28.2,947.8,574.4,39,1,50.48268,6.18060,519.7,0.110,11,-9.5222,1.2862,0.4011,0.0264,-0.0151,-0.0064,-61.3291,-5.1184,21.3682,160,349,-21,77,1,-74
951,446.0,28.4,948.0,572.6,41,1,50.48268,6.18060,519.7,0.110,11,-9.8263,1.4497,0.4058,0.0640,0.0107,-0.0148,-61.5936,-5.3949,21.1765,167,353,-17,76,1,-72
952,446.5,28.3,947.8,573.9,41,1,50.48267,6.18060,519.7,0.160,11,-9.8784,1.5208,0.2309,0.0502,0.0249,-0.0109,-61.6317,-5.4324,22.5189,173,357,-12,76,1,-73
953,446.9,28.4,947.9,572.9,39,1,50.48267,6.18060,519.7,0.160,11,-9.9209,1.5244,0.1805,0.1012,0.0153,-0.0100,-61.6309,-5.5940,21.5906,170,353,-15,77,1,-72
954,447.4,28.3,947.8,574.4,41,1,50.48267,6.18060,519.7,0.060,11,-9.5399,1.7104,0.3014,0.0870,-0.0054,-0.0224,-61.1859,-6.2065,22.9836,168,349,-17,77,1,-72
955,447.8,28.4,948.0,572.4,40,1,50.48267,6.18060,519.7,0.060,11,-9.8216,1.6595,0.2145,0.0529,0.0636,0.0358,-61.2143,-6.1795,22.8947,170,350,-15,77,1,-70
956,448.2,28.3,947.8,574.0,40,1,50.48267,6.18060,519.7,0.060,11,-9.7375,1.6369,0.2767,0.0248,0.0835,0.0326,-60.6234,-6.5341,21.8826,171,349,-15,76,1,-70
957,448.7,28.5,948.0,572.1,40,1,50.48267,6.18060,519.7,0.000,11,-9.5731,1.7282,0.4469,0.0402,0.0186,0.0216,-60.0266,-7.0120,22.9806,173,350,-14,76,1,-70
958,449.1,28.3,947.9,573.5,40,1,50.48267,6.18060,519.7,0.000,11,-9.4429,1.9225,0.2216,0.0460,0.0207,-0.0341,-60.1808,-7.0267,21.7997,172,348,-16,76,1,-70
959,449.6,28.5,948.1,571.5,40,1,50.48267,6.18059,519.7,0.090,11,-9.5447,1.9379,0.2321,0.0597,0.0222,0.0038,-60.6581,-6.7064,22.5030,172,348,-14,76,1,-70
960,450.0,28.4,947.9,573.4,40,1,50.48267,6.18059,519.7,0.090,11,-9.6713,1.9782,0.1758,0.0623,0.0385,0.0443,-60.1402,-6.9043,22.6400,169,344,-18,76,1,-68
961,450.4,28.5,948.1,571.3,41,1,50.48267,6.18058,519.7,0.150,11,-9.6772,2.0185,0.0220,0.0670,0.0165,0.0491,-60.5817,-7.4671,22.3016,168,341,-20,76,1,-71
962,450.9,28.4,948.0,572.6,40,1,50.48267,6.18058,519.7,0.150,11,-9.8937,2.0576,-0.0273,0.0659,0.0109,0.0580,-60.1068,-7.6975,22.8959,167,338,-22,75,1,-68
963,451.3,28.6,948.2,571.0,40,1,50.48267,6.18057,519.7,0.160,11,-9.6228,2.2721,-0.0930,0.0499,0.0375,0.0269,-59.9096,-7.0791,23.5423,167,339,-21,75,1,-71
964,451.8,28.5,948.0,572.2,40,1,50.48267,6.18057,519.7,0.160,11,-9.5601,2.0754,-0.0191,0.0782,-0.0131,0.0135,-59.3971,-6.8619,24.0750,171,342,-17,76,1,-71
965,452.2,28.6,948.2,570.4,40,1,50.48267,6.18057,519.7,0.160,11,-9.7659,1.9936,-0.0813,0.0922,0.0618,-0.0091,-60.0826,-6.6226,24.9545,170,341,-17,76,1,-71
966,452.7,28.5,948.0,572.1,40,1,50.48267,6.18057,519.7,0.110,11,-9.6370,1.9415,0.0561,0.0427,0.0741,0.0109,-59.5363,-7.0083,24.1193,168,337,-20,76,1,-72
967,453.1,28.6,948.2,570.2,40,1,50.48267,6.18057,519.7,0.110,11,-9.7174,2.1287,-0.0625,0.0699,-0.0012,0.0308,-59.4947,-7.2672,23.5311,169,336,-20,75,1,-71
968,453.5,28.5,948.1,571.6,40,1,50.48267,6.18058,519.7,0.080,11,-9.4926,2.3301,-0.2597,0.0066,0.0584,0.0054,-59.7815,-7.7130,23.5469,170,336,-19,76,1,-70
969,454.0,28.6,948.2,570.3,41,1,50.48267,6.18058,519.7,0.080,11,-9.5163,2.1204,-0.0249,0.0560,0.0641,0.0443,-59.6156,-7.6800,24.0640,174,339,-17,75,1,-71
970,454.4,28.5,948.0,572.0,40,1,50.48266,6.18059,519.7,0.090,11,-9.4962,1.8419,0.1359,0.0531,0.0239,0.0505,-59.3917,-7.3357,24.2107,171,336,-19,75,1,-66
971,454.9,28.6,948.2,570.7,40,1,50.48266,6.18059,519.7,0.090,11,-9.5648,1.9829,-0.1165,0.0561,0.0340,0.0268,-59.1920,-6.9980,25.2866,172,337,-17,76,1,-66
972,455.3,28.5,948.0,572.0,40,1,50.48267,6.18058,519.7,0.020,11,-9.4689,2.1785,-0.1458,0.0333,0.0354,0.0534,-59.3247,-7.2823,25.1696,172,337,-17,76,1,-68
973,455.8,28.7,948.3,569.8,40,1,50.48267,6.18058,519.7,0.020,11,-9.5754,2.0220,-0.1822,0.0659,0.0346,0.0176,-59.7964,-7.1137,25.6673,173,337,-16,76,1,-73
974,456.2,28.5,948.0,572.3,39,1,50.48267,6.18057,519.7,0.100,11,-9.6476,1.9284,-0.2151,0.0573,0.0451,0.0039,-59.5388,-7.1673,25.1086,174,338,-15,76,1,-75
975,456.6,28.6,948.2,570.4,40,1,50.48267,6.18057,519.7,0.100,11,-9.4914,1.9344,-0.0332,0.0526,0.0406,-0.0177,-59.3977,-6.9788,25.0198,176,339,-13,76,1,-67
976,457.1,28.5,948.1,571.9,40,1,50.48267,6.18057,519.7,0.100,11,-9.4701,2.0564,0.1676,0.1253,0.0782,-0.0919,-59.8348,-6.9888,23.0111,180,343,-8,74,1,-66
977,457.5,28.1,947.5,576.7,40,1,50.48267,6.18057,519.7,0.070,11,-9.7683,2.3159,0.2415,0.0502,-0.0919,-0.0371,-60.2784,-7.8571,22.5418,184,344,-7,74,1,-72
978,458.0,28.1,947.4,577.4,39,1,50.48267,6.18057,519.7,0.070,11,-9.3483,1.6405,0.5080,-0.0711,0.0104,-0.0519,-61.7306,-4.8408,22.8687,198,8,15,71,1,-76
979,458.4,28.1,947.4,577.5,40,1,50.48267,6.18057,519.7,0.070,11,-9.2950,1.5694,0.9493,0.0368,0.1807,-0.0233,-61.8138,-6.4609,23.0847,196,1,9,72,1,-67
980,458.9,28.4,947.9,572.9,42,1,50.48267,6.18057,519.7,0.070,11,-10.2688,1.2898,0.7732,0.0309,-0.0430,0.1516,-62.5104,-6.6790,21.1495,199,2,11,72,1,-67
981,459.3,28.4,947.9,572.8,40,1,50.48266,6.18054,519.7,2.590,238,-9.3116,1.6772,0.8953,0.2090,0.1641,-0.0043,-62.2424,-6.4494,19.8516,192,354,4,71,1,-68
982,459.7,28.5,948.0,572.0,39,1,50.48266,6.18054,519.7,2.590,238,-9.7032,2.2341,1.0045,0.0189,-0.0493,-0.0012,-61.9456,-6.9649,20.0778,187,348,-2,72,1,-77
983,460.2,28.4,947.9,573.7,39,1,50.48266,6.18054,519.7,2.590,238,-9.5920,2.0043,1.0150,0.0506,0.0446,0.0105,-61.5675,-7.1912,19.1226,183,342,-8,73,1,-73
984,460.6,28.5,948.0,572.1,40,1,50.48265,6.18056,519.7,0.400,238,-9.5163,2.1322,0.9974,0.0511,0.0390,0.0141,-61.3186,-7.7345,18.9357,180,338,-10,73,1,-80
985,461.1,28.4,947.8,574.2,39,1,50.48265,6.18056,519.7,0.400,238,-9.5979,2.1180,1.0103,0.0411,0.0413,0.0000,-61.4418,-7.9842,20.1313,179,337,-11,74,1,-82
986,461.5,28.5,948.1,571.6,40,1,50.48267,6.18055,519.7,1.000,329,-9.5056,2.1713,0.9376,0.0423,0.0334,-0.0072,-61.3020,-6.9744,20.0079,177,335,-12,74,1,-70
987,462.0,28.4,947.8,573.8,41,1,50.48267,6.18055,519.7,1.000,329,-9.5281,2.1974,0.9716,0.0604,0.0131,0.0450,-61.2224,-7.4306,20.1440,176,334,-13,74,1,-82
988,462.4,28.5,948.0,572.1,40,1,50.48267,6.18053,519.7,1.700,304,-9.5459,2.3041,0.7533,0.0495,0.0424,0.0011,-61.0105,-8.1439,20.1496,180,335,-11,74,1,-67
989,462.8,28.4,947.8,573.9,40,1,50.48267,6.18053,519.7,1.700,304,-9.5033,2.3455,0.8061,0.0617,0.0174,0.0282,-60.9642,-8.2174,21.2124,178,332,-13,74,1,-72
990,463.3,28.5,948.0,572.3,40,1,50.48268,6.18052,519.7,1.730,299,-9.5719,2.3076,0.8730,0.0524,0.0288,0.0103,-60.5052,-8.0810,20.8160,177,330,-14,74,1,-76
991,463.7,28.4,947.8,574.2,40,1,50.48268,6.18052,519.7,1.730,299,-9.5825,2.2413,0.8754,0.0496,0.0441,0.0322,-60.9990,-8.0232,21.0340,177,330,-13,74,1,-78
992,464.2,28.5,948.0,572.5,40,1,50.48268,6.18052,519.7,1.730,299,-9.4855,2.2697,0.8613,0.0445,0.0346,0.0130,-60.6715,-9.0218,20.8061,178,330,-13,74,1,-75
993,464.6,28.4,947.8,574.3,40,1,50.48269,6.18051,519.7,1.330,285,-9.5991,2.3289,0.8073,0.0462,0.0409,0.0141,-60.9123,-8.5740,20.7429,178,328,-14,74,1,-73
994,465.0,28.5,948.0,572.4,39,1,50.48269,6.18051,519.7,1.330,285,-9.5104,2.3989,0.7955,0.0413,0.0403,0.0082,-60.9093,-8.5622,21.1411,179,328,-13,74,1,-74
995,465.5,28.4,947.8,574.5,40,1,50.48270,6.18051,519.7,0.890,337,-9.2891,2.4273,0.7674,0.0486,0.0455,0.0226,-59.8843,-8.5816,21.2358,179,327,-14,74,1,-77
996,465.9,28.5,947.9,573.1,41,1,50.48270,6.18051,519.7,0.890,337,-9.5198,2.3882,0.7908,0.0496,0.0420,0.0265,-61.1121,-9.0877,21.2022,178,326,-14,74,1,-72
997,466.4,28.3,947.7,575.2,40,1,50.48271,6.18051,519.7,0.840,309,-9.5352,2.4628,0.8096,0.0508,0.0421,0.0272,-60.4779,-8.7368,21.3218,179,327,-13,74,1,-66
998,466.8,28.5,947.9,572.9,42,1,50.48271,6.18051,519.7,0.840,309,-9.7790,2.1595,0.8754,0.0617,0.0525,-0.0117,-60.9693,-8.3004,21.0801,182,329,-10,74,1,-66
999,467.3,28.3,947.6,575.7,40,1,50.48272,6.18052,519.7,1.040,345,-9.7257,3.0162,0.8002,-0.0527,0.5740,-0.3082,-60.8289,-9.1067,19.7141,185,328,-8,73,1,-67
1000,467.7,28.4,947.9,573.4,41,1,50.48272,6.18052,519.7,1.040,345,-9.5766,2.4178,0.7333,-0.2109,0.0194,0.2040,-61.2428,-7.1039,21.2482,187,335,-3,65,1,-61
1001,468.1,28.3,947.7,575.4,40,1,50.48272,6.18052,519.7,1.040,345,-9.5672,2.8764,2.7887,0.0633,0.1089,-0.0747,-61.5069,-7.2621,15.0964,187,339,3,46,1,-59
1002,468.6,27.2,946.1,589.4,39,1,50.48273,6.18051,519.7,2.000,346,-9.3542,1.5279,1.4235,0.1125,-0.0137,0.1138,-63.1348,-6.5692,16.1151,187,340,4,50,1,-55
1003,469.0,26.9,945.7,592.9,40,1,50.48273,6.18051,519.7,2.000,346,-10.0949,1.6298,1.8003,0.0851,0.0288,0.0772,-62.7871,-6.0199,15.5680,188,339,4,52,1,-57
1004,469.5,27.2,946.1,589.4,41,1,50.48275,6.18051,519.7,1.160,313,-9.4405,1.8668,1.6137,0.0348,0.0496,-0.0138,-62.8643,-6.5476,17.0901,188,340,5,54,1,-55
1005,469.9,27.0,945.7,593.0,40,1,50.48275,6.18051,519.7,1.160,313,-9.4524,1.9130,1.4552,0.0462,0.0253,0.0459,-62.5900,-6.2508,16.2638,190,340,6,56,1,-56
1006,470.4,27.5,946.4,586.1,41,1,50.48275,6.18053,519.7,0.380,313,-9.3660,1.8941,1.5421,0.0499,0.0494,0.0269,-62.8674,-5.7979,17.3952,190,340,7,58,1,-57
